376760, 3.3396e+006, 0, -0.13, 10.1667, 32.7145, 7.04905, -7.05195, 9.69237
378060, 3.3396e+006, -0, -0.13, 10.1667, 32.8878, 6.09454, -5.15561, 9.73791
379380, 3.3397e+006, 0, -0.13, 10.1667, 32.9004, 5.42987, -4.91805, 9.74384
380730, 3.3398e+006, -0, -0.13, 10.1667, 32.8972, 4.84185, -5.03505, 9.74697
382130, 3.3399e+006, 0, -0.13, 10.1667, 32.8939, 4.27642, -5.08867, 9.74937
383560, 3.3401e+006, -0, -0.13, 10.1667, 32.8938, 3.74058, -5.0131, 9.75287
385020, 3.3403e+006, 0, -0.13, 10.1667, 32.8882, 3.31211, -5.19375, 9.75535
386490, 3.3405e+006, -0, -0.13, 10.1667, 32.8909, 3.10572, -5.0443, 9.76164
387950, 3.3406e+006, 0, -0.13, 10.1667, 32.9032, 3.41569, -5.42854, 9.76781
389380, 3.3406e+006, -0, -0.1297, 10.1667, 32.0562, 4.63046, -9.26525, 9.53382
390750, 3.3406e+006, 0, -0.1202, 10.1667, 32.7245, 4.78034, -7.13724, 9.67405
392050, 3.3405e+006, -0, -0.1195, 10.1667, 33.1966, 3.18471, -5.87196, 9.91399
393270, 3.3404e+006, 0, -0.1095, 10.1667, 26.6677, 3.30112, -10.1242, 7.83674
394420, 3.3403e+006, -0, -0.0992, 10.1667, 24.3689, 4.25863, -13.8274, 7.21601
395500, 3.3402e+006, 0, -0.0798, 10.1667, 18.1958, 5.76863, -14.965, 5.4101
396540, 3.3401e+006, -0, -0.0697, 10.1667, 15.0953, 8.61061, -16.4525, 4.5772
397580, 3.34e+006, 0, -0.0508, 10.1667, 12.8496, 9.86098, -17.5104, 3.99281
398590, 3.3399e+006, -0, -0.0706, 10.1667, 11.1807, 9.19832, -19.5037, 3.36889
399260, 3.3397e+006, 0, -0.1281, 10.1667, 16.0929, 9.85812, -22.0921, 4.83605
399910, 3.3396e+006, -0, -0.0709, 10.1667, 21.7978, 9.37485, -16.3201, 6.41917
400860, 3.3396e+006, 0, -0.0605, 10.1667, 18.3935, 9.90833, -14.7209, 5.4731
